1
3110013H01Rik
3110052N05Rik
3-13.1P
3-16.1P
3-19P
3-22.2P
3-22P
3-25.1P
3-25P
3-26.1P
3-29P
3-30.2P
3-32P
3-33.2P
3-36P
3-37P
3-38.1P
3-41P
3-42P
3-44P
3-47.1P
3-47P
3-50P
3-51.1P
3-52P
354J5
3-54P
3-57P
35DAG
3-60P
3-62P
363E6.2
3-65P
3-67.2P
3-67.3P
3-67.4P
3-71P
3-75P
3-76.1P
3-76P
3-79P
37LRP
38-1
3-82P
39K2
39K3
3'aHIF-1A
3ALPHA-HSD
3-alpha-HSD
3BETAHSD
3BP2
3BP-2
3D3
3G2
3H11Ag
3-HAO
3'HEXO
3M3
3MC1
3MC2
3o5bred
3OST
3OST1
3OST2
3OST3A1
3OST3B1
3OST4
3-OST-4
3OST5
3-OST-5
3'OY11.1
3-PAP
3PGDH
3-PGDH
3PK
3'-Tab1
4.1B
4.1G
4.1-G
4.1N
4.1O
4.1R
4-01.1P
40K
4-15.1P
4-1BB
4-1BB-L
4-1BBLRR
4-20.1P
4-22.1P
4-26.2P
4-28.1P
42A
42C
4-30.1P
4-31.1P
4-33.1P
4-40.1P
4-43.1P
4-44.1P
4-44.2P
4-46.1P
447AA
4-49.1P
44M2.4
4-51.2P
4-53.1P
4-55P
4-60.1P
4-62.1P
4-65.1P
4-67.1P
4732463G12Rik
4-74.1P
4-78.1P
4-80P
4930465P12Rik
4930573H17Rik
4930578C19Rik
4933414E04Rik
4933425L19Rik
4933433C09Rik
4EBP1
4E-BP1
4EBP2
4EBP3
4E-BP3
4EHP
4E-LP
4E-T
4F2
4F2HC
4F2LC
4F5
4F5REL
4F9
4HPPD
4-HPPD
4-HPPD-L
4Ig-B7-H3
4P11
4SPAN1
4SPAN2
4SPAN3
4SPAN3.2
4SPAN4
4T2HC
50-DAG
53BP1
53BP2
54TM
551G9.2
5630401D24Rik
5730408C10Rik
5730547N13Rik
5-78P
5830420C16Rik
59-DAP
5A3
5'aHIF-1A
5B10
5c5-2
5DI
5DII
5DIII
5F7
5-HT(2B)
5HT1a
5-HT1A
5-HT-1A
5-HT1B
5-HT1D
5-HT1DB
5-HT1E
5-HT1F
5-HT-1F
5-HT2A
5-HT2B
5-HT2C
5-HT-3
5-HT3A
5-HT3B
5-HT3c1
5-HT3C2
5HT3D
5-HT3E
5-HT3-E
5HT3R
5-HT3R
5-HT4
5-HT4R
5-HT5A
5-HT5B
5HT6
5-HT6
5-HT6R
5-HT7
5-HTR2C
5HTT
5-HTT
5-HTTLPR
5-LO
5-LOX
5LPG
5'-NT
5-Opase
5'OY11.1
5PTASE
5qNCA
5T4
5T4AG
6030440G05Rik
60B8AG
60H
61E3.4
6230400O18Rik
6230420N16Rik
6330408P19Rik
6330578E17Rik
6430402L03Rik
64kD
6530402N02Rik
6530404F10Rik
65K
67LR
6A1
6A3-5
6C6-AG
6Ckine
6M1-1
6M1-16
6M1-21
6M1-3
6M1-4P
6M1-7P
6PGD
6PGL
6S2650E
70kD
71-7A
71-7A2
71-7A3
71-7A5
721P
7-27P
7-34.1P
7-40P
753P9
7-56P
76P
7A5
7B2
7B4
7h3
7L1a
7L1C
7L23
7L28
7L30.1
7L30.2
7L63
7L7
7LEM1
7SK
7SL
7SL1c
7TMR
80K-L
82-FIP
8430410J10Rik
87U6
8B
8D6
8D6A
8HS20
90K
9130403P13Rik
9130404H11Rik
9130423L19Rik
921-L
9230102I19Rik
92M18.3
9830169G11Rik
99D8.1
9F
9G8
a1
a1/3GTP
A10
A11
A-116A10.1
A11a
A12
A121
A13
A14
A14GALT
A15
A1-5
A-152E5.3
A15a
A16
A16a
A17
A170
A18
A18b
A19
A190
A1A
A1AT
A1B
A1BG
A1BGAS
A1BG-AS
A1BG-AS1
A1CF
A1M
A1S9
A1S9T
A1ST
A1U
A1Up
A2
A-2
A20
A21
A211C6.1
A214N16.3
A22
A23
A24
A25
A-259H10.2
A26
A26A1
A26B1
A26B2
A26B3
A26C1
A26C1A
A26C1B
A26C2
A26C3
A27
A-270G1.2
A28
A28-RGS14
A28-RGS14P
A29
A2a
A2AP
A2BP1
A2c
A2D
A2HS
A2LD1
A2LG
A2LP
A2M
A2MD
A2ML1
A2ML1-AS1
A2MP
A2MP1
A2MR
A2MRAP
A2RAP
A2RP
a3
A30
A-328A3.2
A33
A-388D4.1
A3a
A3AR
A3b
A3C
A3GALNT
A3GALT1
A3GALT2
A3GALT2P
A4
A4a
A4GALT
A4GALT1
A4GNT
A4LSB
A5
A530083I02Rik
A-575C2.4
A6
A6ps1
A6ps2
A6r
A6RP
A7
A7322
A-761H5.2
A-761H5.4
A-761H5.5
A8
A8-51
A9
A-923A4.1
A930014I12Rik
AA
AA02
AA04
AA05
AA06
AA1
AA2
AAA
AAA1
AAA2
AAA3
AAA4
AAAS
AAASb
AAAT
AAA-TOB3
AABT
AAC1
AAC11
AAC-11
AAC2
AAC3
AAC4
AACP
AACS
AACSL
AACSP1
AACT
AAD10
AAD20
AADAC
AADACL1
AADACL2
AADACL3
AADACL4
AADAT
AADC
AAED1
AAF132
AAF-132
AAF44
AAF-44
AAG
AAG1
AAG11
AAG12
AAG2
AAG3
AAG6
AAGAB
AAH
AAK1
AAKG
AAKG2
AAM-B
AAMP
AANAT
AAOPD
AAP
AAP1
AAPA3037
AAP-S
AARD
AARE
AARF
AARS
AARS2
AARSD1
AARSL
AAS
AASDH
AASDHPPT
AASD-PPT
AASL548
AASS
AASTH1
AASTH10
AASTH11
AASTH12
AASTH13
AASTH14
AASTH15
AASTH16
AASTH17
AASTH18
AASTH19
AASTH2
AASTH20
AASTH21
AASTH22
AASTH23
AASTH24
AASTH25
AASTH26
AASTH27
AASTH28
AASTH29
AASTH3
AASTH30
AASTH31
AASTH32
AASTH33
AASTH34
AASTH35
AASTH36
AASTH37
AASTH38
AASTH39
AASTH4
AASTH40
AASTH41
AASTH42
AASTH43
AASTH44
AASTH45
AASTH46
AASTH47
AASTH48
AASTH49
AASTH5
AASTH50
AASTH51
AASTH52
AASTH53
AASTH54
AASTH55
AASTH56
AASTH6
AASTH7
AASTH8
AASTH9
AAT
AAT1
AAT1alpha
AAT2
AAT3
AAT4
AAT5
AAT6
AAT7
AATF
AATK
AATK-AS1
AATYK
AATYK1
AATYK2
AAV
AAVG5835
AAVS1
AB023059.1
AB13
AB14
AB23
AB6
ABAD
ABAT
ABBA-1
ABBP1
ABBP2
ABBP-2
ABC
ABC1
ABC-1
ABC10
ABC10-alpha
ABC13
ABC14
ABC15
ABC16
ABC17
ABC18
ABC2
ABC20
ABC21
ABC27
ABC28
ABC29
ABC3
ABC30
ABC31
ABC33
ABC34
ABC35
ABC36
ABC37
ABC38
ABC39
ABC41
ABC42
ABC43
ABC50
ABC7
ABC8
ABCA1
ABCA10
ABCA11
ABCA11P
ABCA12
ABCA13
ABCA17
ABCA17P
ABCA2
ABCA3
ABCA4
ABCA5
ABCA6
ABCA7
ABCA8
ABCA9
ABCA-SSN
ABCB1
ABCB10
ABCB10P
ABCB10P1
ABCB10P2
ABCB10P3
ABCB10P4
ABCB11
ABCB2
ABCB3
ABCB4
ABCB5
ABCB5alpha
ABCB5beta
ABCB6
ABCB7
ABCB8
ABCB9
ABCC
ABC-C
ABCC1
ABCC10
ABCC11
ABCC12
ABCC13
ABCC2
ABCC3
ABCC4
ABCC5
ABCC5-AS1
ABCC6
ABCC6P1
ABCC6P2
ABCC7
ABCC8
ABCC9
ABCD1
ABCD-1
ABCD1P1
ABCD1P2
ABCD1P3
ABCD1P4
ABCD1P5
ABCD2
ABCD-2
ABCD3
ABCD-3
ABCD4
ABCDS
ABCE1
ABCF1
ABCF2
ABCF3
ABCG1
ABCG2
ABCG4
ABCG5
ABCG8
ABCP
ABCR
ABCX
ABD-B
ABETA
A-BETA
ABF1
ABF-1
ABG
ABH
ABH1
ABH2
ABH3
ABH4
ABH5
ABH6
ABH7
ABH8
ABHD1
ABHD10
ABHD11
ABHD11-AS1
ABHD11-AS2
ABHD12
ABHD12A
ABHD12B
ABHD13
ABHD14A
ABHD14A-ACY1
ABHD14B
ABHD15
ABHD16A
ABHD16B
ABHD2
ABHD3
ABHD4
ABHD5
ABHD6
ABHD7
ABHD8
ABHD9
ABHS
ABI1
ABI-1
ABI1P
ABI1P1
ABI2
ABI-2
ABI2B
ABI3
ABI3BP
ABIN-1
ABIN2
ABIN-3
ABL
ABL1
ABL2
AblBP3
ABLBP4
ABLIM
ABLIM1
abLIM-1
ABLIM2
ABLIM3
ABLL
ABO
ABP
ABP/ZF
ABP1
ABP125
ABP130
ABP-278
ABP-280
ABP280A
ABP32
ABP620
ABPA
ABP-KELCH
ABPL
ABPP
ABPX
ABR
ABRA
ABRA1
ABRACL
ABRI
ABRO1
ABS
ABT1
ABT1P1
ABTAP
ABTB1
ABTB2
AC
AC012044.5
AC022394.1
AC023283.3
AC1
A-C1
AC133
AC19
AC2
AC3
AC3-33
AC4
Ac45
AC5
AC6
AC7
AC8
AC9
ACA1
ACA10
ACA11
ACA12
ACA13
ACA14a
ACA14b
ACA15
ACA16
ACA17
ACA18
ACA19
ACA20
ACA21
ACA22
ACA23
ACA24
ACA25
ACA26
ACA27
ACA28
ACA29
ACA2A
ACA2b
ACA3
ACA30
ACA31
ACA32
ACA3-2
ACA33
ACA34
ACA35
ACA36
ACA36b
ACA37
ACA38
ACA39
ACA4
ACA40
ACA41
ACA42
ACA43
ACA44
ACA45
ACA46
ACA47
ACA48
ACA49
ACA5
ACA50
ACA51
ACA52
ACA53
ACA54
ACA55
ACA56
ACA57
ACA58
ACA59
ACA5A/B/C
ACA5b
ACA5c
ACA6
ACA60
ACA61
ACA62
ACA63
ACA64
ACA65
ACA66
ACA67
ACA67B
ACA68
ACA7
ACA7B
ACA8
ACA9
ACAA
ACAA1
ACAA2
ACAC
ACACA
ACACAD
ACACB
ACACT
ACACT2
ACAD1
ACAD10
ACAD11
ACAD-11
ACAD2
ACAD3
ACAD4
ACAD5
ACAD6
ACAD7
ACAD8
ACAD-8
ACAD9
ACADL
ACADM
ACADS
ACADSB
ACADVL
ACAM
ACAN
ACAP1
ACAP2
ACAP2-IT1
ACAP3
ACAP4
ACAS2
ACAS2L
ACAT
ACAT1
ACAT-1
ACAT2
ACATE2
ACATN
ACBD1
ACBD2
ACBD3
ACBD4
ACBD5
ACBD6
ACBD7
ACBP
ACC
ACC1
ACC-1
ACC2
ACC-2
ACC-4
ACC-5
ACC-6
ACCA
ACCB
ACCN
ACCN1
ACCN2
ACCN3
ACCN4
ACCN5
ACCPN
ACCS
ACCSL
ACD
ACDase
ACDC
ACDCR1
ACDCR2
ACDMPV
ACDP1
ACDP2
ACDP3
ACDP4
ACE
ACE1
ACE2
ACE3
ACECS
ACECS1
AceCS2L
ACEE
ACEH
ACER1
ACER2
ACER3
ACF
ACF1
ACF64
ACF65
ACF7
ACG
ACG1A
ACGNAT
ACH
ACH1
ACH2
ACHAP
ACHE
ACHM2
ACHM4
ACHN
ACHP
ACHRA
ACHRB
ACHRD
ACHRE
ACHRG
ACID1
ACID2
ACIN1
ACINUS
ACK
ACK1
ACK-1
ACL
ACLP
ACLS
ACLY
ACMICD
ACMSD
ACN
ACN9
ACNATP
ACO
ACO1
ACO2
ACO3
ACOD4
ACONM
ACONS
ACOT1
ACOT11
ACOT12
ACOT13
ACOT2
ACOT4
ACOT6
ACOT7
ACOT8
ACOT9
ACOX
ACOX1
ACOX2
ACOX3
ACOXL
ACP
ACP1
ACP2
ACP3
ACP-3
ACP33
ACP5
ACP6
ACPA
ACPD
ACPH
ACPL
ACPL1
ACPL2
ACPP
ACPT
ACR
ACR1
ACRBP
ACRC
ACRDYS1
ACRDYS2
Acrg
ACRP
ACRP30
ACRPS
ACRPV
ACRV1
ACS
ACS1
ACS2
ACS3
ACS4
ACS5
ACSA
ACSB
ACSBG1
ACSBG2
ACSF1
ACSF2
ACSF3
ACSF4
ACSL1
ACSL3
ACSL4
ACSL5
ACSL6
ACSM1
ACSM2
ACSM2A
ACSM2B
ACSM3
ACSM4
ACSM5
ACSM6
ACSMW
ACSS1
ACSS2
ACSS3
ACSVL1
ACSVL2
ACSVL3
ACSVL4
ACSVL5
ACSVL6
ACT
ACT1
ACT1GP1
ACT2
ACT35
ACTA
ACTA1
ACTA2
ACTA3
ACTB
ACTBL1
ACTBL2
ACTBL3
ACTBP10
ACTBP11
ACTBP12
ACTBP2
ACTBP3
ACTBP4
ACTBP6
ACTBP7
ACTBP8
ACTBP9
ACTC
ACTC1
ACTD
ACTDP
ACTE
ACTFS
ACTG
ACTG1
ACTG1P1
ACTG1P10
ACTG1P11
ACTG1P2
ACTG1P3
ACTG1P4
ACTG1P6
ACTG1P7
ACTG1P8
ACTG1P9
ACTG2
ACTGP1
ACTGP10
ACTGP2
ACTGP3
ACTGP4
ACTGP5
ACTGP6
ACTGP7
ACTGP8
ACTGP9
ACTH
ACTHR
ACTININ-4
ACTL1
ACTL10
ACTL2
ACTL3
ACTL4
ACTL6
ACTL6A
ACTL6B
ACTL7A
ACTL7B
ACTL8
ACTL9
ACTN1
ACTN1-AS1
ACTN2
ACTN3
ACTN4
ACTN4P1
ACTN4P2
ACTP1
ACTR
ACTR10
ACTR11
ACTR1A
ACTR1B
ACTR2
ACTR3
ACTR3B
ACTR3BP1
ACTR3BP2
ACTR3BP3
ACTR3BP4
ACTR3BP5
ACTR3BP6
ACTR3C
ACTR3P1
ACTR3P2
ACTR3P3
ACTR5
ACTR6
ACTR8
ACTRI
ACTRIB
ACTRII
ACTRIIB
ActR-IIB
ACTRT1
ACTRT2
ACTRT3
ACTSA
ACTSG
ACUG
ACV
ACVR1
ACVR1A
ACVR1B
ACVR1C
ACVR2
ACVR2A
ACVR2B
ACVRIP1
ACVRL1
ACVRLK1
ACVRLK2
ACVRLK3
ACVRLK4
ACVRLK7
ACY1
ACY-1
ACY1D
ACY1L
ACY1L2
ACY2
ACY3
ACY-3
ACYM
ACYP
ACYP1
ACYP2
ACYPE
ACZ
AD-003
AD013
AD022
AD023
AD026
AD034
AD036
AD037
AD1
AD10
AD11
AD12
AD13
AD14
AD15
AD158
AD16
AD2
AD24
AD3
AD3L
AD4
AD4BP
AD5
AD6
AD7
AD8
AD9
ADA
ADA1
ADA2
ADA2(beta)
ADA2A
ADA2B
ADA3
ADABP
ADAD1
ADAD2
ADAI
ADAL
ADAM
ADAM1
ADAM10
ADAM11
ADAM12
ADAM15
ADAM17
ADAM18
ADAM19
ADAM1P
ADAM2
ADAM20
ADAM20P1
ADAM20P2
ADAM20P3
ADAM21
ADAM21P
ADAM21P1
ADAM22
ADAM23
ADAM24
ADAM24P
ADAM27
ADAM28
ADAM29
ADAM3
ADAM30
ADAM31
ADAM32
ADAM33
ADAM3A
ADAM3B
ADAM5
ADAM5P
ADAM6
ADAM7
ADAM-7
ADAM8
ADAM9
ADAMDEC1
ADAM-TS
ADAMTS1
ADAMTS10
ADAM-TS10
ADAMTS11
ADAMTS-11
ADAMTS12
ADAMTS13
ADAMTS-13
ADAM-TS13
ADAMTS14
ADAMTS15
ADAMTS16
ADAMTS16s
ADAMTS17
ADAMTS18
ADAMTS19
ADAMTS2
ADAMTS-2
ADAM-TS2
ADAMTS20
ADAMTS-20
ADAM-TS20
ADAMTS21
ADAMTS3
ADAMTS-3
ADAMTS4
ADAMTS-4
ADAMTS5
ADAMTS-5
ADAM-TS5
ADAMTS6
ADAMTS-6
ADAM-TS6
ADAMTS7
ADAMTS-7
ADAM-TS7
ADAMTS8
ADAM-TS8
ADAMTS9
ADAMTS9-AS1
ADAMTS9-AS2
ADAMTSL1
ADAMTSL-1
ADAMTSL2
ADAMTSL3
ADAMTSL4
ADAMTSL5
ADAMTSL6
ADAMTSL-6
ADAMTSR1
ADANE
ADAP
ADAP1
ADAP100
ADAP2
ADAP6
ADAP-S
ADAPT78
ADAR
ADAR1
ADAR2
ADAR3
ADARB1
ADARB2
ADARB2-AS1
ADAS
ADAT1
ADAT2
ADAT3
ADB2
ADC
ADCA
ADCAD1
ADCAD2
ADCAII
ADCK1
ADCK2
ADCK3
ADCK4
ADCK5
ADCL2
ADCME
ADCP1
ADCP2
ADCR
ADCY1
ADCY10
ADCY2
ADCY3
ADCY4
ADCY5
ADCY6
ADCY7
ADCY8
ADCY9
ADCYAP1
ADCYAP1R1
ADD1
ADD2
ADD3
ADDA
ADDB
ADDH
addicsin
ADDL
ADE2
ADE2H1
ADEH
ADERM
ADF
ADFN
ADFP
AD-FSP
ADG-90
ADGB
ADGF
ADH
ADH1
ADH1A
ADH1B
ADH1C
ADH2
ADH-2
ADH3
ADH-3
ADH4
ADH5
ADH-5
ADH5B
ADH5P2
ADH5P3
ADH5P4
ADH6
ADH7
ADH8
adhalin
ADHAPS
ADHD1
ADHD2
ADHD3
ADHD4
ADHD5
ADHD6
ADHD7
ADHFE1
ADHR
ADHX
ADI1
ADIG
ADIP
ADIPOQ
ADIPOQ-AS1
ADIPOR1
ADIPOR2
ADIPQTL1
ADIPQTL4
ADIPQTL5
ADIPSIN
ADIR
ADIR2
ADK
ADK2
ADL
ADLD
ADLICANP
ADLTE
ADM
ADM2
ADM5
ADMCKD
ADMCKD1
ADMCKD2
ADMD
ADMLX
ADMLY
ADMP
ADMP-1
ADMP-2
ADMR
ADN
ADNIV
ADNP
ADNP1
ADNP2
ADO
ADO15
adoHcyase
ADOHCYASE3
ADOHR
ADOMETDC
adoplin-2
ADORA1
ADORA2
ADORA2A
ADORA2B
ADORA2BP
ADORA2BP1
ADORA3
ADP
ADPAEF
ADPG
ADPGK
ADP-GK
ADPG-R
AdPLA
ADPN
ADPRH
ADPRHL1
ADPRHL2
ADPRT
ADPRT1
ADPRT2
ADPRT3
ADPRTL1
ADPRTL1P
ADPRTL2
ADPRTL3
ADPRTL4
ADPRTP1
ADPRTP2
ADPS
ADPSP
ADR
ADRA1
ADRA1A
ADRA1B
ADRA1C
ADRA1D
ADRA1L1
ADRA1R
ADRA2
ADRA2A
ADRA2B
ADRA2C
ADRA2L1
ADRA2L2
ADRA2R
ADRA2RL1
ADRA2RL2
ADRACALA
ADRACALIN
ADRAR
ADRARL1
ADRARL2
ADRB1
ADRB1R
ADRB2
ADRB2R
ADRB2RL1
ADRB3
ADRBK1
ADRBK2
ADRBR
ADRBRL1
ADRM1
ADRP
ADSA
ADSD
ADSF
ADSL
ADSS
ADSSL1
ADTAA
ADTAB
ADTB1
ADTB1L1
ADTB1L2
ADTB2
ADTB3
ADTB3A
ADTD
ADTG
ADTRP
ADVIL
ADX
ADXP1
ADXR
AE01
AE1
AE2
AE3
AE4
AEBP1
AEBP2
AEG1
AEG-1
Aeg2
AEGL1
AEGP
AEMK
AEN
AEP
AEP1
AEPLC
AER61
AES
AES-1
AES-2
AEZ
AF
AF1
AF-1
AF10
AF15Q14
AF17
AF17q25
AF1P
AF-1P
AF1Q
AF357530
AF357532
AF357533
AF3P21
AF4
AF5alpha
AF5Q31
AF6
AF6q21
AF8T
AF9
AF9Q34
AFA
AFA1
AFABP
A-FABP
AFAF
AFAP
AFAP1
AFAP110
AFAP-110
AFAP1AS
AFAP1-AS
AFAP1-AS1
AFAP1L1
AFAP1L2
AFAR
AFAR1
AFAR2
AFAR3
AFARP1
AFB1-AR1
AFB1-AR3
AFBP
AFCP
AFD1
AFDC1
AFDN
AFF1
AFF2
AFF2-IT1
AFF3
AFF4
AFG1
AFG2
AFG3
AFG3L1
AFG3L1P
AFG3L2
AFG3L2P
AFG3L2P1
AFGF
AFM
AFMID
AFP
AFR1
AFT
AFTPH
AFURS1
AFX
AFX1
AG1
AG2
AG2S
ag3
AGA
AGA2
AGA3
AGAP1
AGAP-1
AGAP10
AGAP11
AGAP1-IT1
AGAP2
AGAP3
AGAP-3
AGAP4
AGAP5
AGAP6
AGAP7
AGAP8
AGAP9
AGAP-9
AGAS
AGAT
AGBL1
AGBL2
AGBL3
AGBL4
AGBL4-IT1
AGBL5
AGBL5-AS1
AGC1
AGCAN
AGD3
AGEL
AGER
AGER1
AGE-R2
AGF
AGFG1
AGFG2
AGGF1
AGGF1P1
AGGF1P2
AGGF1P3
AGGF1P4
AGGG
AGGRUS
AGIF
AGK
AGKP1
AGKY1
AGL
AGLA546
AGM
AGM1
AGM2
AGM4
AGM5
AGM6
AGMAT
AGMO
AGMX1
AGMX2
AGO
AGO1
AGO2
AGO3
AGO4
AGO61
AGOTC
AGP1
AGP2
AGP3
AGP4
AGP7
AGP-A
AGPA3119
AGPAT1
AGPAT2
AGPAT3
AGPAT4
AGPAT4-IT1
AGPAT5
AGPAT5P1
AGPAT6
AGPAT7
AGPAT8
AGPAT9
AGP-B
AGP-B'
AGPHD1
AGPS
AGPT
AGPT2
AGR1
AGR16
AGR2
AGR3
AGRINL
AGRN
AGRNL
AGRNR
AGRP
AGRT
AGS
AGS1
AGS2
AGS3
AGS4
AGS8
AGSK1
AGSPX
AGSW
AGT
AGT1
AGT-1
AGT2
AGTAVPRL
AGTBP
AGTI
AGTIL
AGTPBP1
AGTR1
AGTR1A
AGTR1B
AGTR2
AGTRAP
AGTRL1
AGU
AGX
AGX1
AGX2
AGXT
AGXT1
AGXT2
AGXT2L1
AGXT2L2
AH
AH2
AHA1
AHAS
AHC
AHCH
AHCP
AHCTF1
AHCTF1P
AHCTF1P1
AHCY
AHCYL1
AHCYL2
AHD
AHDC1
AHDS
AHF
AHH
AHHR
AHI1
AHI-1
aHIF
AHNAK
AHNAK2
AHNAKRS
AHO
AHO3
AHR
AHRR
AHS
AHSA1
AHSA2
AHSG
AHSP
AHUS1
AHUS2
AHUS3
AHUS4
AHUS5
AHUS6
AHX
AI1C
AI1E
AI2A1
AI2A2
AI2A3
AI3
AI4
AIB
AIB1
AIB-1
AIB2
AIB3
AIBC1
AIBP
AIBP63
AIBZIP
AIC
AICAR
AICARFT
AICDA
AICL
AID
AIDA
AIDA-1
AIDD
AIE2
AIE-75
AIEBP
AIED
AIF
AIF1
AIF-1
AIF1L
AIF4
AIFL
AIFM1
AIFM2
AIFM3
AIG1
AIG-1
AIG1L
AIG6
AIGF
AIGFS
AIGP1
AIH1
AIH2
AIH3
AII
AIID
AIK
AIK2
AIK3
AILIM
AIM
AIM1
AIM-1
AIM1L
AIM2
AIM29
AIMP1
AIMP1P1
AIMP1P2
AIMP2
AIMP3
AIO
AIOLOS
AIP
AIP1
AIP-1
AIP2
AIP3
AIP-3
AIP4
AIP5
AIP-6
AIP70
AIPC
AIPL1
AIPL2
aiPLA2
AIPP1
AIR
AIR1
AIRAP
AIRAPL
AIRC
AIRE
AIRE1
AIRM1
AIRN
AIRP
AIRS
AIS
AIS1
AIS2
AIS3
AIS4
AIS5
AIS6
AIT
AITD1
AITD2
AITD3
AITD4
AITR
AITRL
AJAP1
AJUBA
AK
AK1
AK155
AK2
AK2B
AK2P1
AK2P2
AK3
AK38
AK3L1
AK3L2
AK3L2P
AK3P1
AK3P2
AK3P3
AK3P4
AK3P5
AK3P6
AK4
AK4P1
AK4P2
AK4P3
AK4P4
AK4P5
AK4P6
AK5
AK6
AK7
AK8
AKA
AKAP
AKAP1
AKAP10
AKAP-10
AKAP100
AKAP11
AKAP-11
AKAP110
AKAP11-IT1
AKAP12
AKAP121
AKAP13
AKAP14
AKAP149
AKAP15
AKAP16B
AKAP16BP
AKAP17A
AKAP-17A
AKAP18
AKAP2
AKAP-2
AKAP220
AKAP250
AKAP28
AKAP3
AKAP350
AKAP4
AKAP-4
AKAP450
AKAP5
AKAP6
AKAP7
AKAP75
AKAP79
AKAP8
AKAP-8
AKAP82
AKAP84
AKAP8L
AKAP9
AKAP-9
AKAP95
AKAP-95
AKAPKL
AKAP-Lbc
AKD1
AKD2
AKGDH
AKIP
AKIP1
AKIRIN1
AKIRIN2
AKIRIN2-AS1
AKL3L
AKL3L1
AKNA
AKNAD1
AKR1A1
AKR1B1
AKR1B10
AKR1B10L
AKR1B11
AKR1B12
AKR1B15
AKR1B1P
AKR1B1P1
AKR1B1P2
AKR1B1P3
AKR1B1P4
AKR1B1P5
AKR1B1P6
AKR1B1P7
AKR1B1P8
AKR1C1
AKR1C2
AKR1C3
AKR1C4
AKR1CL1
AKR1CL2
AKR1C-pseudo
AKR1D1
AKR1D1P
AKR1D1P1
AKR1E2
AKR6A3
AKR6A5
AKR6A9
AKR7
AKR7A2
AKR7A2P1
